entropic chunking	TechTool	0.98	0.01	0.01	0.00
speech-input\/sentence-detection	TechTool	0.89	0.01	0.02	0.08
non-overlapping clustering	TechTool	0.86	0.00	0.09	0.05
event clustering	TechTool	0.95	0.03	0.00	0.02
forest classifier	TechTool	0.88	0.02	0.00	0.11
sub-string matching	TechTool	0.86	0.01	0.10	0.03
polynomial time training	TechTool	0.83	0.00	0.01	0.16
weighted finite-state transducers	TechTool	0.96	0.00	0.03	0.00
parameterisable applet	Linguistics	0.35	0.40	0.16	0.08
lingnistic description	TechTool	0.36	0.21	0.23	0.20
tone learning and recognition	TechTool	0.63	0.00	0.36	0.00
italian morphology	Linguistics	0.00	0.92	0.07	0.00
flybase	TechTool	0.81	0.05	0.07	0.06
bottom-up knowledge discovery	TechTool	0.91	0.00	0.09	0.00
linear factoring	TechTool	0.89	0.00	0.10	0.01
finite-state parsing	TechTool	0.96	0.00	0.03	0.00
dice coefficient	DSMMM	0.18	0.00	0.00	0.82
handwritten scripts data	Linguistics	0.02	0.63	0.34	0.02
english retrieval	TechTool	0.98	0.00	0.00	0.02
rule sequence learning	TechTool	0.77	0.00	0.23	0.00
scoring method	TechTool	0.82	0.00	0.00	0.18
supervised machine-learning	TechTool	0.98	0.00	0.01	0.00
compound word splitting	Linguistics	0.31	0.52	0.07	0.10
speech-to-speech translation system	TechTool	0.90	0.06	0.01	0.03
language understanding and generation module	TechTool	0.79	0.00	0.20	0.01
null determiner	Linguistics	0.17	0.51	0.30	0.01
similarity scores	DSMMM	0.00	0.00	0.00	1.00
index construction	TechTool	0.92	0.00	0.06	0.02
language tools	TechTool	0.75	0.03	0.22	0.00
animacy classification	TechTool	0.95	0.01	0.04	0.01
referential miscommunication	other	0.42	0.01	0.56	0.01
ie-enhanced text browser	TechTool	0.91	0.00	0.09	0.00
english-japanese article alignment	TechTool	0.72	0.27	0.00	0.01
binary classification task	TechTool	0.80	0.00	0.20	0.00
information synthesis	other	0.40	0.00	0.60	0.00
semantic phrase structure	DSMMM	0.19	0.31	0.03	0.48
unit boundary and marker-identification	TechTool	0.94	0.01	0.05	0.00
viterbi reestimation	TechTool	0.93	0.00	0.01	0.06
domain-specific knowledge	other	0.34	0.05	0.60	0.00
semantic sub-classification	TechTool	0.78	0.01	0.20	0.01
local maximization	TechTool	0.94	0.00	0.03	0.03
terminology translation	Linguistics	0.05	0.62	0.31	0.01
relationship identification	TechTool	0.59	0.00	0.41	0.00
k-bfs search	TechTool	0.96	0.00	0.02	0.01
sequence learning	TechTool	0.73	0.00	0.26	0.00
pinyin	TechTool	0.52	0.18	0.11	0.19
structural pattern recognition	TechTool	0.88	0.00	0.11	0.01
encrypt ion	TechTool	0.57	0.13	0.21	0.09
vagueness	other	0.05	0.06	0.77	0.12
entropy-minimization	TechTool	0.95	0.00	0.00	0.05
ne recognition	TechTool	0.96	0.01	0.01	0.03
beam factor	other	0.00	0.00	0.59	0.41
wordnet synset	Linguistics	0.02	0.96	0.01	0.01
finite set	other	0.18	0.34	0.48	0.00
score prediction	DSMMM	0.29	0.00	0.00	0.71
multilingual language technology	TechTool	0.89	0.03	0.07	0.00
acoustic fast-match	TechTool	0.61	0.00	0.01	0.38
large scale corpus	Linguistics	0.00	0.93	0.00	0.06
syntactic context	other	0.20	0.11	0.68	0.01
query zoning	TechTool	0.86	0.00	0.07	0.06
sentence rescoring	TechTool	0.65	0.00	0.01	0.33
np coreference resolution	TechTool	0.94	0.06	0.00	0.00
speech recognition unit	TechTool	0.69	0.04	0.07	0.19
speech recognition and synthesis	TechTool	0.61	0.00	0.38	0.00
information retrieval functionality	TechTool	0.67	0.00	0.27	0.06
word sense identification	TechTool	0.94	0.04	0.02	0.00
annotated phrase-structure	Linguistics	0.32	0.62	0.00	0.05
transliteration lexicon	Linguistics	0.04	0.92	0.01	0.03
classifier associations	TechTool	0.87	0.01	0.01	0.12
sentence-level discourse parsing	TechTool	0.81	0.00	0.01	0.17
automatic question generation	TechTool	0.96	0.00	0.04	0.00
word trigram model	DSMMM	0.01	0.02	0.00	0.97
semantic transfer dictionary	TechTool	0.56	0.41	0.00	0.03
discourse parsing	TechTool	0.98	0.00	0.02	0.00
tagger lexicon	Linguistics	0.21	0.79	0.00	0.00
data-mining	TechTool	0.97	0.00	0.01	0.02
penn wsj test set	Linguistics	0.00	0.80	0.18	0.01
html document	other	0.16	0.34	0.50	0.00
email conversation	other	0.01	0.17	0.82	0.00
sentence level processing	TechTool	0.67	0.00	0.05	0.28
part-of-speech mapping	TechTool	0.91	0.03	0.05	0.01
surface grammar	DSMMM	0.32	0.03	0.16	0.49
deterministic computation	TechTool	0.84	0.00	0.04	0.11
meta-language	TechTool	0.63	0.21	0.14	0.01
text-to-text generation	TechTool	0.98	0.01	0.01	0.00
knowledge manager	other	0.43	0.01	0.56	0.00
forward-backward search	TechTool	0.94	0.00	0.00	0.06
word index search	TechTool	0.83	0.00	0.01	0.16
multi-modal corpora	Linguistics	0.23	0.76	0.00	0.00
russian verb morphology	Linguistics	0.00	0.98	0.02	0.00
error rate estimation	DSMMM	0.19	0.00	0.00	0.80
chinese speech recognition	TechTool	0.88	0.07	0.03	0.02
question answering ( qa ) system	TechTool	0.96	0.00	0.04	0.00
online search	TechTool	0.95	0.00	0.05	0.00
entropy word alignment	TechTool	0.64	0.01	0.00	0.35
output	other	0.12	0.15	0.66	0.07
word boundary	TechTool	0.74	0.11	0.11	0.04
ucfg recognition	TechTool	0.96	0.00	0.03	0.00
pattern representa	TechTool	0.71	0.00	0.08	0.20
word alignment process	TechTool	0.50	0.01	0.46	0.04
rtn-based approximation	TechTool	0.67	0.00	0.01	0.32
morphologizer	TechTool	0.74	0.07	0.08	0.10
non-constituent coordination	other	0.08	0.06	0.85	0.01
associative tree matching	TechTool	0.62	0.00	0.00	0.38
viterbi-like parsing	TechTool	0.97	0.00	0.00	0.02
labeled corpora	Linguistics	0.00	0.98	0.01	0.01
network path	DSMMM	0.26	0.00	0.01	0.74
alignment models	TechTool	0.61	0.00	0.00	0.39
contradiction detection	TechTool	0.98	0.00	0.01	0.01
end-to-end dialogue system	TechTool	0.92	0.01	0.05	0.02
signalprocessing	TechTool	0.61	0.12	0.14	0.13
rna pseudoknot prediction	TechTool	0.83	0.01	0.06	0.10
generation algorithm	TechTool	1.00	0.00	0.00	0.00
file upload	TechTool	0.89	0.03	0.02	0.06
orthographic similarity score	DSMMM	0.01	0.00	0.00	0.99
speech act classification	TechTool	0.81	0.01	0.17	0.01
oiled ontology editor	TechTool	0.91	0.07	0.02	0.00
statistics-based method	TechTool	0.68	0.00	0.00	0.32
document coreference resolution	TechTool	0.97	0.03	0.01	0.00
non-parallel corpora	Linguistics	0.03	0.93	0.03	0.02
context words	Linguistics	0.00	0.66	0.25	0.08
query-focused sentence extraction	TechTool	0.86	0.01	0.04	0.10
topic detection and tracking	TechTool	0.93	0.00	0.07	0.00
discourse markers	Linguistics	0.02	0.79	0.19	0.00
modular chart parsing	TechTool	0.98	0.00	0.01	0.00
text segmentation and summarization	TechTool	0.92	0.00	0.08	0.00
native language influence	other	0.00	0.02	0.52	0.47
foot formation	Linguistics	0.38	0.54	0.07	0.01
ten-fold cross-validation	TechTool	0.91	0.04	0.04	0.00
gender agreement	other	0.00	0.02	0.54	0.44
processing technology	TechTool	0.99	0.00	0.01	0.00
tcp\/ip-based communication	other	0.25	0.01	0.73	0.01
pstag algorithm	TechTool	0.56	0.23	0.11	0.10
reranker construction	TechTool	0.87	0.00	0.12	0.01
statistical alignment models	TechTool	0.80	0.00	0.00	0.20
iterative augmentation	TechTool	0.97	0.00	0.03	0.00
meeting corpus	Linguistics	0.00	0.97	0.01	0.01
binary classification	TechTool	0.99	0.00	0.01	0.00
grammar editing	TechTool	0.95	0.00	0.02	0.03
rule-based transliteration	TechTool	0.98	0.00	0.01	0.01
agent animation system	TechTool	0.93	0.06	0.00	0.00
morphonology	TechTool	0.81	0.05	0.07	0.06
structure selection	TechTool	0.98	0.00	0.01	0.01
word-based kernel	TechTool	0.81	0.01	0.00	0.18
web service technology	TechTool	0.79	0.17	0.03	0.01
term management	TechTool	0.76	0.07	0.00	0.17
n-gram table	DSMMM	0.00	0.02	0.33	0.64
decomposition method	TechTool	0.96	0.00	0.00	0.04
speech repair detection	TechTool	0.99	0.00	0.01	0.01
audio comprehension	TechTool	0.82	0.00	0.11	0.07
xml schema	TechTool	0.97	0.00	0.02	0.00
syntactic analyzer	TechTool	0.95	0.04	0.01	0.00
leaving-one-out technique	TechTool	0.83	0.16	0.00	0.01
document exploration	TechTool	0.68	0.01	0.30	0.01
query evaluation	TechTool	0.55	0.00	0.01	0.44
transfer model	DSMMM	0.45	0.00	0.00	0.55
log-linear block bigram model	DSMMM	0.15	0.00	0.00	0.85
nlp application	TechTool	0.93	0.00	0.07	0.00
boundary detection algorithm	TechTool	1.00	0.00	0.00	0.00
data base environment	other	0.19	0.05	0.73	0.03
acoustic distance function	DSMMM	0.00	0.00	0.24	0.76
accurate comparison	TechTool	0.75	0.00	0.24	0.01
cuc occurrence	TechTool	0.51	0.00	0.29	0.20
information-based translation	TechTool	0.86	0.00	0.13	0.01
word ordering	TechTool	0.81	0.03	0.11	0.06
backoff model pruning	TechTool	0.61	0.00	0.00	0.39
text rewriting	TechTool	0.91	0.06	0.02	0.00
lattice pruning	TechTool	0.74	0.00	0.00	0.26
information storage and retrieval	TechTool	0.87	0.00	0.10	0.03
pos category	Linguistics	0.18	0.61	0.16	0.06
deficient estimation	TechTool	0.89	0.00	0.00	0.10
english argument	Linguistics	0.00	0.81	0.18	0.00
synsets	other	0.25	0.29	0.30	0.16
answer finding	TechTool	0.50	0.00	0.31	0.19
pda construction	TechTool	0.90	0.00	0.08	0.02
statistical understanding	TechTool	0.99	0.00	0.00	0.01
sentence annotation	TechTool	0.83	0.03	0.04	0.10
principle-based parsing	TechTool	0.91	0.00	0.00	0.09
iterative relaxation	TechTool	1.00	0.00	0.00	0.00
bilingual word association	DSMMM	0.33	0.09	0.01	0.58
stochastic language modeling	TechTool	0.98	0.00	0.00	0.01
plural noun	Linguistics	0.02	0.98	0.00	0.00
ir query expansion	TechTool	0.91	0.00	0.00	0.08
threshold determination mechanism	TechTool	0.75	0.00	0.03	0.22
domain knowledge representation	other	0.23	0.01	0.74	0.02
semantic	TechTool	0.54	0.08	0.23	0.15
recognition quality	DSMMM	0.00	0.00	0.00	1.00
lexical translation	Linguistics	0.25	0.55	0.20	0.00
asynchronous language processing	TechTool	0.95	0.00	0.04	0.01
beam-search decoder	TechTool	0.96	0.00	0.00	0.03
term unification	TechTool	0.59	0.00	0.00	0.41
communicational efficiency	DSMMM	0.02	0.00	0.49	0.49
likelihood ratio test	DSMMM	0.00	0.00	0.00	0.99
categorial calculi interpreter	TechTool	0.98	0.01	0.00	0.00
error rate reduction	DSMMM	0.04	0.00	0.02	0.95
parser combination	TechTool	0.99	0.00	0.00	0.01
logical form	TechTool	0.64	0.04	0.23	0.09
cmu communicator system	TechTool	0.96	0.00	0.04	0.00
sub-type tagging	TechTool	0.53	0.04	0.43	0.00
node creation	TechTool	0.92	0.00	0.06	0.02
sms text	Linguistics	0.01	0.77	0.22	0.00
n-best speech/language integration architecture	TechTool	0.87	0.01	0.12	0.01
pattern ranking	TechTool	0.54	0.00	0.03	0.43
bilingual text-translation alignment	TechTool	0.83	0.14	0.02	0.01
category probability estimation	DSMMM	0.30	0.00	0.00	0.69
bottom-up merging	TechTool	0.92	0.00	0.05	0.03
chart realisation	other	0.46	0.00	0.53	0.00
summarization evaluation method	TechTool	0.80	0.00	0.00	0.20
name formation	Linguistics	0.47	0.52	0.02	0.00
cross-framework parser evaluation	TechTool	0.98	0.00	0.00	0.01
xdg analysis	TechTool	0.95	0.00	0.04	0.00
function tag assignment	TechTool	0.90	0.01	0.08	0.00
inside-outside algorithm	TechTool	0.97	0.00	0.00	0.03
corpus-based induction	TechTool	0.97	0.01	0.00	0.01
learner	TechTool	0.72	0.08	0.17	0.03
statistical characterization	TechTool	0.89	0.02	0.08	0.01
multi-lingual document production	TechTool	0.95	0.02	0.03	0.00
boolean vector space	TechTool	0.82	0.00	0.03	0.16
non-cosine length norrealization	DSMMM	0.30	0.00	0.03	0.66
transfer-driven machine translation \	TechTool	0.97	0.00	0.00	0.03
text mining system	TechTool	0.99	0.00	0.01	0.00
automated generalization	TechTool	0.97	0.00	0.01	0.01
canned text	Linguistics	0.05	0.82	0.14	0.00
vector weighting	TechTool	0.62	0.00	0.00	0.38
structural relation	other	0.12	0.00	0.84	0.04
dialogue interaction	other	0.30	0.00	0.70	0.00
topic signature	Linguistics	0.01	0.80	0.17	0.03
lexical sign	Linguistics	0.05	0.70	0.24	0.01
parallel corpora	Linguistics	0.01	0.99	0.00	0.00
translation systems	TechTool	0.96	0.01	0.01	0.01
causative subject	Linguistics	0.00	0.52	0.48	0.00
interaction extraction	TechTool	0.98	0.00	0.02	0.00
animation renderer	TechTool	0.87	0.04	0.05	0.04
LFG	TechTool	0.82	0.05	0.07	0.06
single-word translation	TechTool	0.52	0.47	0.00	0.00
rule-learuing procedure	TechTool	0.88	0.00	0.12	0.00
implicit reference resolution	TechTool	0.86	0.00	0.14	0.00
semantic relationship	other	0.05	0.00	0.82	0.13
named entity	Linguistics	0.15	0.68	0.13	0.05
grammatic category	Linguistics	0.04	0.58	0.22	0.16
votedpercepton	TechTool	0.61	0.12	0.14	0.13
automatic morphology	TechTool	0.89	0.08	0.03	0.00
probability semiring	DSMMM	0.05	0.00	0.00	0.95
defensible reasoning	TechTool	0.90	0.00	0.10	0.00
recognition component	TechTool	0.74	0.00	0.26	0.00
incremental search	TechTool	0.99	0.00	0.01	0.01
penn-ii treebank	Linguistics	0.27	0.47	0.26	0.00
augmented transition network	TechTool	0.78	0.00	0.01	0.20
noisy input	other	0.16	0.00	0.84	0.00
context question answering	TechTool	0.50	0.02	0.47	0.01
adjunct placement	other	0.02	0.02	0.88	0.08
name linking	TechTool	0.79	0.08	0.02	0.11
file transfer	TechTool	0.89	0.00	0.00	0.10
logic learning	TechTool	0.96	0.00	0.04	0.00
topic deletion	other	0.45	0.05	0.50	0.00
word error evaluation	DSMMM	0.10	0.00	0.02	0.88
nearest neighbour classification	TechTool	0.95	0.00	0.04	0.00
virtual computer	TechTool	0.77	0.20	0.02	0.01
object topicalization	Linguistics	0.00	0.77	0.20	0.03
inverse index	TechTool	0.74	0.00	0.01	0.25
optimization problem	TechTool	0.64	0.00	0.36	0.00
position tagging	other	0.18	0.03	0.78	0.00
finite-state framework	TechTool	0.90	0.03	0.07	0.00
wsj parsing	TechTool	0.95	0.00	0.01	0.04
bilingual retrieval	TechTool	0.95	0.01	0.00	0.04
access\/security control information	TechTool	0.68	0.00	0.31	0.01
proficiency classification	TechTool	0.96	0.00	0.02	0.02
concurrent parsing	TechTool	0.99	0.00	0.00	0.00
prosodic structure	TechTool	0.55	0.10	0.10	0.25
commonlisp	TechTool	0.61	0.12	0.14	0.13
logic programming paradigm	TechTool	0.94	0.00	0.06	0.00
text summarisation	TechTool	0.51	0.34	0.14	0.00
multiple-keyword string matching	TechTool	0.98	0.00	0.01	0.00
word alignment model	DSMMM	0.30	0.01	0.00	0.70
head detection	TechTool	0.99	0.00	0.01	0.00
nikl classification	TechTool	0.98	0.01	0.00	0.00
cf parsing	TechTool	0.95	0.00	0.04	0.00
adaptive technique	TechTool	0.99	0.00	0.01	0.00
discourse meaning	Linguistics	0.01	0.89	0.10	0.00
technology development and evaluation	TechTool	0.82	0.00	0.16	0.02
bilingual lexicon compilation	Linguistics	0.19	0.80	0.01	0.01
repair processing	TechTool	0.99	0.00	0.01	0.00
generation-analysis algorithm	TechTool	1.00	0.00	0.00	0.00
automatic sense disambiguation	TechTool	0.99	0.00	0.01	0.00
ycoe corpus	Linguistics	0.04	0.75	0.10	0.11
lexical retrieval	TechTool	0.98	0.01	0.00	0.00
non-parametrfc sign test	DSMMM	0.27	0.14	0.07	0.52
german parser	TechTool	0.82	0.18	0.00	0.00
set comparison technique	TechTool	0.96	0.00	0.03	0.00
class splitting	TechTool	0.87	0.01	0.10	0.03
auxiliary verb	Linguistics	0.05	0.92	0.03	0.00
definite clause grauunar	TechTool	0.76	0.19	0.05	0.00
word-translation-learning procedure	TechTool	0.81	0.01	0.15	0.02
state feature	other	0.31	0.00	0.52	0.17
multilingual word sense	Linguistics	0.25	0.71	0.02	0.01
gazetteer2 construction	other	0.39	0.09	0.40	0.12
arabic-to-english translation task	TechTool	0.81	0.00	0.18	0.01
structure merging	TechTool	0.83	0.00	0.16	0.01
approximate smoothing	TechTool	0.58	0.00	0.00	0.42
subsumption relation	other	0.19	0.00	0.62	0.19
loglinear lexicon symmetrization	Linguistics	0.47	0.48	0.00	0.04
drag-and-drop task modeling	TechTool	0.88	0.00	0.09	0.03
discourse function	other	0.05	0.44	0.50	0.01
statistical language learning	TechTool	0.93	0.00	0.06	0.00
alignment precision and recall	DSMMM	0.01	0.00	0.00	0.99
deterministic shift-reduce parser	TechTool	0.96	0.00	0.02	0.02
extraction pattern learning	TechTool	0.99	0.00	0.00	0.01
metacommunication	TechTool	0.61	0.12	0.14	0.13
dialogue translation system	TechTool	0.88	0.06	0.04	0.02
nonlinear phonology	TechTool	0.56	0.17	0.04	0.23
multi-perspective question answering	TechTool	0.45	0.20	0.35	0.00
data communication	other	0.04	0.00	0.96	0.00
syntax-semantics interface	TechTool	0.96	0.01	0.03	0.01
nextgeneration web	TechTool	0.61	0.09	0.16	0.15
rule composition	TechTool	0.94	0.00	0.02	0.04
non\/nteractive speech technology	other	0.48	0.01	0.50	0.02
upenn treebank	Linguistics	0.14	0.77	0.09	0.00
discounting smoothing	TechTool	0.85	0.00	0.00	0.15
domain expert knowledge	other	0.03	0.44	0.53	0.00
intelligent tutoring systems	TechTool	0.96	0.00	0.04	0.00
syntactic pattern recognition	TechTool	0.95	0.00	0.04	0.01
chinese word extraction	TechTool	0.75	0.17	0.00	0.08
combinatory grammar	TechTool	0.88	0.09	0.01	0.02
morpho-syntax	TechTool	0.61	0.03	0.28	0.08
category label	Linguistics	0.11	0.82	0.04	0.03
classifiers	TechTool	0.41	0.23	0.31	0.06
decision-tree induction algorithm	TechTool	1.00	0.00	0.00	0.00
alignment template system	TechTool	0.99	0.00	0.00	0.01
discourse marker insertion	TechTool	0.68	0.29	0.03	0.00
coreference recognition	TechTool	0.99	0.00	0.01	0.00
concept to speech	TechTool	0.50	0.29	0.11	0.10
translation models	DSMMM	0.15	0.01	0.00	0.84
causal relation	other	0.18	0.00	0.80	0.02
keyword query	TechTool	0.84	0.03	0.02	0.11
incremental copying	TechTool	0.90	0.00	0.10	0.00
sentence adverbial	Linguistics	0.13	0.79	0.01	0.07
ranking algorithm	TechTool	0.85	0.00	0.00	0.15
proximity matching	TechTool	0.54	0.00	0.00	0.46
speech signal feature	DSMMM	0.36	0.00	0.19	0.44
english-chinese parallel corpus	Linguistics	0.01	0.98	0.00	0.01
pos-class	TechTool	0.59	0.30	0.04	0.06
visualization research	TechTool	0.59	0.00	0.41	0.00
nlp evaluation	TechTool	0.91	0.00	0.01	0.07
parse tree probability	DSMMM	0.00	0.03	0.01	0.96
shallow syntactic structure	TechTool	0.50	0.28	0.06	0.15
real-time machine translation	TechTool	0.85	0.01	0.13	0.01
technological watcher	Linguistics	0.23	0.46	0.30	0.01
linguistic annotation framework	TechTool	0.94	0.03	0.03	0.01
network bandwidth and computation	DSMMM	0.38	0.00	0.18	0.44
shift-reduce-drop parsing	TechTool	0.74	0.00	0.02	0.24
slot class	TechTool	0.44	0.33	0.15	0.08
lexicon-based alignment	TechTool	0.86	0.10	0.00	0.03
table lookup process	other	0.01	0.00	0.79	0.20
orientation extraction	TechTool	0.94	0.00	0.00	0.06
stack-based parsing	TechTool	0.95	0.00	0.01	0.04
discriminative classification	TechTool	0.99	0.00	0.00	0.01
model-based method	TechTool	0.65	0.00	0.00	0.35
world modelling	other	0.15	0.01	0.73	0.11
multimodal dialog	TechTool	0.65	0.01	0.34	0.00
structure rule	TechTool	0.84	0.00	0.13	0.03
tree-adjoining grammars	TechTool	0.86	0.12	0.00	0.01
syntactic corpus analysis	Linguistics	0.49	0.51	0.01	0.00
text generation programming	TechTool	0.94	0.00	0.06	0.00
lexica	TechTool	0.42	0.27	0.13	0.18
class disambiguattion	TechTool	0.67	0.09	0.13	0.11
morpheme graph embedding	TechTool	0.64	0.00	0.00	0.35
unigram probability	DSMMM	0.00	0.00	0.00	1.00
laboratory evaluation	TechTool	0.57	0.00	0.42	0.01
user-defined performance threshold	DSMMM	0.00	0.00	0.05	0.94
question terminology	other	0.01	0.06	0.92	0.01
statistical machine-learning	TechTool	0.99	0.00	0.01	0.00
score calculation	DSMMM	0.19	0.00	0.00	0.81
determiners	Linguistics	0.09	0.68	0.19	0.04
profile building	TechTool	0.86	0.00	0.01	0.12
texture resolution module	TechTool	0.97	0.00	0.02	0.00
text construction	TechTool	0.68	0.01	0.31	0.00
incomplete parse tree	DSMMM	0.09	0.03	0.17	0.71
syntactic cooccurrence	TechTool	0.77	0.02	0.02	0.19
computational feasibility	other	0.02	0.06	0.72	0.20
noise rate	DSMMM	0.00	0.00	0.03	0.97
category matching	TechTool	0.80	0.00	0.01	0.19
word synonymy	DSMMM	0.01	0.38	0.04	0.56
lexical parallelism	other	0.04	0.01	0.95	0.00
pre-filtering algorithm	TechTool	0.94	0.00	0.01	0.05
graph-clustering	TechTool	0.72	0.00	0.00	0.28
corpus correction	TechTool	0.91	0.08	0.00	0.01
spoken language identification	TechTool	0.96	0.01	0.03	0.00
morphological processor	TechTool	0.78	0.20	0.02	0.00
linear-time parsing	TechTool	0.96	0.00	0.00	0.03
rightmost sub-d-tree	DSMMM	0.11	0.15	0.31	0.42
discourse network	DSMMM	0.31	0.17	0.05	0.48
lexical occurrence	other	0.17	0.05	0.78	0.01
